snapshot_path,repo_commit,file_path,pylint_score,pylint_msgs,radon_cc_total,bandit_issues_count
snapshots\6e4ac28af0ce52f770d62e6dcda29bc9dda713af\tests\migrations\test_autodetector.py,snapshots,6e4ac28af0ce52f770d62e6dcda29bc9dda713af\tests\migrations\test_autodetector.py,,1,0,0
snapshots\6e369f36f2def929525e524f621eead4b041d1cf\tests\gis_tests\geoapp\test_functions.py,snapshots,6e369f36f2def929525e524f621eead4b041d1cf\tests\gis_tests\geoapp\test_functions.py,,1,0,0
snapshots\6e32d1fa1dafd0c9cd9f93997ecebb26cd9a1b62\tests\db_functions\text\test_reverse.py,snapshots,6e32d1fa1dafd0c9cd9f93997ecebb26cd9a1b62\tests\db_functions\text\test_reverse.py,,1,0,0
snapshots\6e32d1fa1dafd0c9cd9f93997ecebb26cd9a1b62\django\db\models\functions\text.py,snapshots,6e32d1fa1dafd0c9cd9f93997ecebb26cd9a1b62\django\db\models\functions\text.py,,1,0,0
snapshots\6e1ece7ed522c904a674966fa985159b7bbf1545\tests\urlpatterns\tests.py,snapshots,6e1ece7ed522c904a674966fa985159b7bbf1545\tests\urlpatterns\tests.py,,1,0,0
snapshots\6e1ece7ed522c904a674966fa985159b7bbf1545\django\urls\converters.py,snapshots,6e1ece7ed522c904a674966fa985159b7bbf1545\django\urls\converters.py,,1,0,0
snapshots\6df19412aabb7d969f5eab4b2ff41269de89b233\django\db\migrations\autodetector.py,snapshots,6df19412aabb7d969f5eab4b2ff41269de89b233\django\db\migrations\autodetector.py,,1,0,0
snapshots\6debeac9e7538e0e32883dc36abe6fc40a35c874\django\core\management\commands\check.py,snapshots,6debeac9e7538e0e32883dc36abe6fc40a35c874\django\core\management\commands\check.py,,1,0,0
snapshots\6dc9b04018032dccbb5ad8347f7ddf4341316166\tests\foreign_object\tests.py,snapshots,6dc9b04018032dccbb5ad8347f7ddf4341316166\tests\foreign_object\tests.py,,1,0,0
snapshots\6dc9b04018032dccbb5ad8347f7ddf4341316166\tests\many_to_many\tests.py,snapshots,6dc9b04018032dccbb5ad8347f7ddf4341316166\tests\many_to_many\tests.py,,1,0,0
snapshots\6dc9b04018032dccbb5ad8347f7ddf4341316166\tests\generic_relations\tests.py,snapshots,6dc9b04018032dccbb5ad8347f7ddf4341316166\tests\generic_relations\tests.py,,1,0,0
snapshots\6dc9b04018032dccbb5ad8347f7ddf4341316166\tests\many_to_one\tests.py,snapshots,6dc9b04018032dccbb5ad8347f7ddf4341316166\tests\many_to_one\tests.py,,1,0,0
snapshots\6dc9b04018032dccbb5ad8347f7ddf4341316166\tests\model_inheritance_regress\tests.py,snapshots,6dc9b04018032dccbb5ad8347f7ddf4341316166\tests\model_inheritance_regress\tests.py,,1,0,0
snapshots\6dc9b04018032dccbb5ad8347f7ddf4341316166\tests\one_to_one\tests.py,snapshots,6dc9b04018032dccbb5ad8347f7ddf4341316166\tests\one_to_one\tests.py,,1,0,0
snapshots\6dc9b04018032dccbb5ad8347f7ddf4341316166\tests\prefetch_related\tests.py,snapshots,6dc9b04018032dccbb5ad8347f7ddf4341316166\tests\prefetch_related\tests.py,,1,0,0
snapshots\6dc9b04018032dccbb5ad8347f7ddf4341316166\tests\select_related\tests.py,snapshots,6dc9b04018032dccbb5ad8347f7ddf4341316166\tests\select_related\tests.py,,1,0,0
snapshots\6dc9b04018032dccbb5ad8347f7ddf4341316166\django\db\models\query.py,snapshots,6dc9b04018032dccbb5ad8347f7ddf4341316166\django\db\models\query.py,,1,0,0
snapshots\6dc9b04018032dccbb5ad8347f7ddf4341316166\django\db\models\fields\related_descriptors.py,snapshots,6dc9b04018032dccbb5ad8347f7ddf4341316166\django\db\models\fields\related_descriptors.py,,1,0,0
snapshots\6dc9b04018032dccbb5ad8347f7ddf4341316166\django\contrib\contenttypes\fields.py,snapshots,6dc9b04018032dccbb5ad8347f7ddf4341316166\django\contrib\contenttypes\fields.py,,1,0,0
snapshots\6d4d99b3cef4a6d931de02f89a493fb345dc438e\tests\bulk_create\tests.py,snapshots,6d4d99b3cef4a6d931de02f89a493fb345dc438e\tests\bulk_create\tests.py,,1,0,0
snapshots\6d5709ce7dc37999a4d12c3ecf2a661afe097b2a\django\db\models\sql\query.py,snapshots,6d5709ce7dc37999a4d12c3ecf2a661afe097b2a\django\db\models\sql\query.py,,1,0,0
snapshots\6d427288e410e9cad39b1aa1b4d4893fbd391282\django\contrib\sitemaps\__init__.py,snapshots,6d427288e410e9cad39b1aa1b4d4893fbd391282\django\contrib\sitemaps\__init__.py,,1,0,0
snapshots\6d4d99b3cef4a6d931de02f89a493fb345dc438e\django\db\models\query.py,snapshots,6d4d99b3cef4a6d931de02f89a493fb345dc438e\django\db\models\query.py,,1,0,0
snapshots\6d343d01c57eb03ca1c6826318b652709e58a76e\tests\file_storage\tests.py,snapshots,6d343d01c57eb03ca1c6826318b652709e58a76e\tests\file_storage\tests.py,,1,0,0
snapshots\6d41f5e5edc54fec9f71540fbddb1197a862b9cc\django\db\backends\mysql\features.py,snapshots,6d41f5e5edc54fec9f71540fbddb1197a862b9cc\django\db\backends\mysql\features.py,,1,0,0
snapshots\6d343d01c57eb03ca1c6826318b652709e58a76e\tests\file_storage\test_generate_filename.py,snapshots,6d343d01c57eb03ca1c6826318b652709e58a76e\tests\file_storage\test_generate_filename.py,,1,0,0
snapshots\6d343d01c57eb03ca1c6826318b652709e58a76e\django\core\files\storage.py,snapshots,6d343d01c57eb03ca1c6826318b652709e58a76e\django\core\files\storage.py,,1,0,0
snapshots\6d220963fa275a8431fcbcc05de1468f9f8bc3d3\tests\queries\tests.py,snapshots,6d220963fa275a8431fcbcc05de1468f9f8bc3d3\tests\queries\tests.py,,1,0,0
snapshots\6d220963fa275a8431fcbcc05de1468f9f8bc3d3\tests\queries\test_qs_combinators.py,snapshots,6d220963fa275a8431fcbcc05de1468f9f8bc3d3\tests\queries\test_qs_combinators.py,,1,0,0
snapshots\6d220963fa275a8431fcbcc05de1468f9f8bc3d3\django\db\models\sql\compiler.py,snapshots,6d220963fa275a8431fcbcc05de1468f9f8bc3d3\django\db\models\sql\compiler.py,,1,0,0
snapshots\6d0cbe42c3d382e5393d4af48185c546bb0ada1f\tests\queries\tests.py,snapshots,6d0cbe42c3d382e5393d4af48185c546bb0ada1f\tests\queries\tests.py,,1,0,0
snapshots\6d0cbe42c3d382e5393d4af48185c546bb0ada1f\django\db\models\sql\query.py,snapshots,6d0cbe42c3d382e5393d4af48185c546bb0ada1f\django\db\models\sql\query.py,,1,0,0
snapshots\6cfe00ee438111af38f1e414bd01976e23b39715\tests\get_or_create\tests.py,snapshots,6cfe00ee438111af38f1e414bd01976e23b39715\tests\get_or_create\tests.py,,1,0,0
snapshots\6cc0f22a73970dd7c0d29d4d8d2ff9e1cc862b30\tests\get_or_create\models.py,snapshots,6cc0f22a73970dd7c0d29d4d8d2ff9e1cc862b30\tests\get_or_create\models.py,,1,0,0
snapshots\6cc0f22a73970dd7c0d29d4d8d2ff9e1cc862b30\django\db\models\query.py,snapshots,6cc0f22a73970dd7c0d29d4d8d2ff9e1cc862b30\django\db\models\query.py,,1,0,0
snapshots\6cc0f22a73970dd7c0d29d4d8d2ff9e1cc862b30\tests\get_or_create\tests.py,snapshots,6cc0f22a73970dd7c0d29d4d8d2ff9e1cc862b30\tests\get_or_create\tests.py,,1,0,0
snapshots\6cbc403b8ee7014bd6dae4892d404eedb1d4a50d\tests\forms_tests\tests\test_formsets.py,snapshots,6cbc403b8ee7014bd6dae4892d404eedb1d4a50d\tests\forms_tests\tests\test_formsets.py,,1,0,0
snapshots\6cbc403b8ee7014bd6dae4892d404eedb1d4a50d\django\forms\formsets.py,snapshots,6cbc403b8ee7014bd6dae4892d404eedb1d4a50d\django\forms\formsets.py,,1,0,0
snapshots\6cb641ba75b1e6eace9a46e3cbade70e4af2ff66\tests\test_runner\test_parallel.py,snapshots,6cb641ba75b1e6eace9a46e3cbade70e4af2ff66\tests\test_runner\test_parallel.py,,1,0,0
snapshots\6c86495bcee22eac19d7fb040b2988b830707cbd\django\utils\dateformat.py,snapshots,6c86495bcee22eac19d7fb040b2988b830707cbd\django\utils\dateformat.py,,1,0,0
snapshots\6c6606aa014862f1a5c112d688d5e91c0cd9a8d8\tests\runtests.py,snapshots,6c6606aa014862f1a5c112d688d5e91c0cd9a8d8\tests\runtests.py,,1,0,0
snapshots\6c120508b6445cb0d6198b4eacccd411960686d2\tests\admin_utils\models.py,snapshots,6c120508b6445cb0d6198b4eacccd411960686d2\tests\admin_utils\models.py,,1,0,0
snapshots\6c120508b6445cb0d6198b4eacccd411960686d2\tests\modeladmin\tests.py,snapshots,6c120508b6445cb0d6198b4eacccd411960686d2\tests\modeladmin\tests.py,,1,0,0
snapshots\6c120508b6445cb0d6198b4eacccd411960686d2\tests\admin_utils\test_logentry.py,snapshots,6c120508b6445cb0d6198b4eacccd411960686d2\tests\admin_utils\test_logentry.py,,1,0,0
snapshots\6c120508b6445cb0d6198b4eacccd411960686d2\django\contrib\admin\models.py,snapshots,6c120508b6445cb0d6198b4eacccd411960686d2\django\contrib\admin\models.py,,1,0,0
snapshots\6c120508b6445cb0d6198b4eacccd411960686d2\django\contrib\admin\options.py,snapshots,6c120508b6445cb0d6198b4eacccd411960686d2\django\contrib\admin\options.py,,1,0,0
snapshots\6c08dba5176606e8a62dd108bb6c9467d678d2f4\django\db\backends\oracle\base.py,snapshots,6c08dba5176606e8a62dd108bb6c9467d678d2f4\django\db\backends\oracle\base.py,,1,0,0
snapshots\6c0539ed7c7a1ddeaac3ff91622ebf7a8c8442b9\tests\test_runner\tests.py,snapshots,6c0539ed7c7a1ddeaac3ff91622ebf7a8c8442b9\tests\test_runner\tests.py,,1,0,0
snapshots\6bdc3c58b65eb32fd63cd41849f00a17a36b4473\tests\schema\tests.py,snapshots,6bdc3c58b65eb32fd63cd41849f00a17a36b4473\tests\schema\tests.py,,1,0,0
snapshots\6c0539ed7c7a1ddeaac3ff91622ebf7a8c8442b9\django\test\utils.py,snapshots,6c0539ed7c7a1ddeaac3ff91622ebf7a8c8442b9\django\test\utils.py,,1,0,0
snapshots\6bdc3c58b65eb32fd63cd41849f00a17a36b4473\django\db\backends\base\schema.py,snapshots,6bdc3c58b65eb32fd63cd41849f00a17a36b4473\django\db\backends\base\schema.py,,1,0,0
snapshots\6bd5d4f7055c999e5ef1f51f08bc48c8853a4e0a\tests\staticfiles_tests\test_finders.py,snapshots,6bd5d4f7055c999e5ef1f51f08bc48c8853a4e0a\tests\staticfiles_tests\test_finders.py,,1,0,0
snapshots\6bd5d4f7055c999e5ef1f51f08bc48c8853a4e0a\django\contrib\staticfiles\finders.py,snapshots,6bd5d4f7055c999e5ef1f51f08bc48c8853a4e0a\django\contrib\staticfiles\finders.py,,1,0,0
snapshots\6bd206e1ffcd6f2e16d6f615b6ba992448a149a8\tests\auth_tests\test_hashers.py,snapshots,6bd206e1ffcd6f2e16d6f615b6ba992448a149a8\tests\auth_tests\test_hashers.py,,1,0,0
snapshots\6bccb643476a880d35a6af83aefd903f0a803eff\tests\csrf_tests\tests.py,snapshots,6bccb643476a880d35a6af83aefd903f0a803eff\tests\csrf_tests\tests.py,,1,0,0
snapshots\6bc437c0d82675ebe6aa92c8e249892205c316ef\tests\generic_views\test_edit.py,snapshots,6bc437c0d82675ebe6aa92c8e249892205c316ef\tests\generic_views\test_edit.py,,1,0,0
snapshots\6bc437c0d82675ebe6aa92c8e249892205c316ef\django\views\generic\edit.py,snapshots,6bc437c0d82675ebe6aa92c8e249892205c316ef\django\views\generic\edit.py,,1,0,0
snapshots\6b965c600054f970bdf94017ecf2e0e6e0a4326b\tests\deprecation\test_storages.py,snapshots,6b965c600054f970bdf94017ecf2e0e6e0a4326b\tests\deprecation\test_storages.py,,1,0,0
snapshots\6b965c600054f970bdf94017ecf2e0e6e0a4326b\django\conf\__init__.py,snapshots,6b965c600054f970bdf94017ecf2e0e6e0a4326b\django\conf\__init__.py,,1,0,0
snapshots\6b513f01374da8e8f38e231f0ff95e8c095d3239\tests\utils_tests\test_autoreload.py,snapshots,6b513f01374da8e8f38e231f0ff95e8c095d3239\tests\utils_tests\test_autoreload.py,,1,0,0
snapshots\6b7960188b4fa0a2b357d8f40a3316e2e3755e87\tests\migrations\test_writer.py,snapshots,6b7960188b4fa0a2b357d8f40a3316e2e3755e87\tests\migrations\test_writer.py,,1,0,0
snapshots\6b4941dd577c494cfa49dbeacfd33594ae770047\tests\auth_tests\test_middleware.py,snapshots,6b4941dd577c494cfa49dbeacfd33594ae770047\tests\auth_tests\test_middleware.py,,1,0,0
snapshots\6b4941dd577c494cfa49dbeacfd33594ae770047\tests\auth_tests\test_views.py,snapshots,6b4941dd577c494cfa49dbeacfd33594ae770047\tests\auth_tests\test_views.py,,1,0,0
snapshots\6b4941dd577c494cfa49dbeacfd33594ae770047\django\contrib\auth\base_user.py,snapshots,6b4941dd577c494cfa49dbeacfd33594ae770047\django\contrib\auth\base_user.py,,1,0,0
snapshots\6b3f55446fdc62bd277903fd188a1781e4d92d29\tests\expressions\tests.py,snapshots,6b3f55446fdc62bd277903fd188a1781e4d92d29\tests\expressions\tests.py,,1,0,0
snapshots\6b4941dd577c494cfa49dbeacfd33594ae770047\django\contrib\auth\__init__.py,snapshots,6b4941dd577c494cfa49dbeacfd33594ae770047\django\contrib\auth\__init__.py,,1,0,0
snapshots\6b3f55446fdc62bd277903fd188a1781e4d92d29\django\db\models\expressions.py,snapshots,6b3f55446fdc62bd277903fd188a1781e4d92d29\django\db\models\expressions.py,,1,0,0
snapshots\6b271ef21de31911f3ad7712341e3932936bd140\tests\backends\base\test_operations.py,snapshots,6b271ef21de31911f3ad7712341e3932936bd140\tests\backends\base\test_operations.py,,1,0,0
snapshots\6b271ef21de31911f3ad7712341e3932936bd140\django\db\models\lookups.py,snapshots,6b271ef21de31911f3ad7712341e3932936bd140\django\db\models\lookups.py,,1,0,0
snapshots\6b271ef21de31911f3ad7712341e3932936bd140\django\db\backends\base\operations.py,snapshots,6b271ef21de31911f3ad7712341e3932936bd140\django\db\backends\base\operations.py,,1,0,0
snapshots\6b0b3eafd6674305f7b09dbeb1aa0d8d8bb4df57\tests\auth_tests\test_tokens.py,snapshots,6b0b3eafd6674305f7b09dbeb1aa0d8d8bb4df57\tests\auth_tests\test_tokens.py,,1,0,0
snapshots\6b0b3eafd6674305f7b09dbeb1aa0d8d8bb4df57\django\contrib\auth\tokens.py,snapshots,6b0b3eafd6674305f7b09dbeb1aa0d8d8bb4df57\django\contrib\auth\tokens.py,,1,0,0
snapshots\6b01511f04da573d450cdffab471538e70aec01e\django\forms\widgets.py,snapshots,6b01511f04da573d450cdffab471538e70aec01e\django\forms\widgets.py,,1,0,0
snapshots\6afc2a944ccacd42dd44ebf66370cb5d127264a0\tests\utils_tests\test_dateformat.py,snapshots,6afc2a944ccacd42dd44ebf66370cb5d127264a0\tests\utils_tests\test_dateformat.py,,1,0,0
snapshots\6ad0dbc8d90ef37731608f7ac3d6e1d62cc8c765\tests\template_tests\test_autoreloader.py,snapshots,6ad0dbc8d90ef37731608f7ac3d6e1d62cc8c765\tests\template_tests\test_autoreloader.py,,1,0,0
snapshots\6ad0dbc8d90ef37731608f7ac3d6e1d62cc8c765\tests\forms_tests\tests\test_forms.py,snapshots,6ad0dbc8d90ef37731608f7ac3d6e1d62cc8c765\tests\forms_tests\tests\test_forms.py,,1,0,0
snapshots\6ad0dbc8d90ef37731608f7ac3d6e1d62cc8c765\django\test\signals.py,snapshots,6ad0dbc8d90ef37731608f7ac3d6e1d62cc8c765\django\test\signals.py,,1,0,0
snapshots\6aa05fd23205fce523924e307f78ce8d614af7f1\tests\admin_views\tests.py,snapshots,6aa05fd23205fce523924e307f78ce8d614af7f1\tests\admin_views\tests.py,,1,0,0
snapshots\6aa05fd23205fce523924e307f78ce8d614af7f1\tests\admin_widgets\tests.py,snapshots,6aa05fd23205fce523924e307f78ce8d614af7f1\tests\admin_widgets\tests.py,,1,0,0
snapshots\6aa05fd23205fce523924e307f78ce8d614af7f1\django\contrib\admin\tests.py,snapshots,6aa05fd23205fce523924e307f78ce8d614af7f1\django\contrib\admin\tests.py,,1,0,0
snapshots\6a9db1e626952ffb37633586e6647319ea53467d\tests\backends\base\test_base.py,snapshots,6a9db1e626952ffb37633586e6647319ea53467d\tests\backends\base\test_base.py,,1,0,0
snapshots\6a9db1e626952ffb37633586e6647319ea53467d\django\db\backends\base\client.py,snapshots,6a9db1e626952ffb37633586e6647319ea53467d\django\db\backends\base\client.py,,1,0,0
snapshots\6a9db1e626952ffb37633586e6647319ea53467d\django\db\utils.py,snapshots,6a9db1e626952ffb37633586e6647319ea53467d\django\db\utils.py,,1,0,0
snapshots\6a9db1e626952ffb37633586e6647319ea53467d\django\db\backends\base\creation.py,snapshots,6a9db1e626952ffb37633586e6647319ea53467d\django\db\backends\base\creation.py,,1,0,0
snapshots\6a9db1e626952ffb37633586e6647319ea53467d\django\db\backends\base\features.py,snapshots,6a9db1e626952ffb37633586e6647319ea53467d\django\db\backends\base\features.py,,1,0,0
snapshots\6a9db1e626952ffb37633586e6647319ea53467d\django\db\backends\base\operations.py,snapshots,6a9db1e626952ffb37633586e6647319ea53467d\django\db\backends\base\operations.py,,1,0,0
snapshots\6a9db1e626952ffb37633586e6647319ea53467d\django\db\backends\base\introspection.py,snapshots,6a9db1e626952ffb37633586e6647319ea53467d\django\db\backends\base\introspection.py,,1,0,0
snapshots\6a9db1e626952ffb37633586e6647319ea53467d\django\db\backends\base\validation.py,snapshots,6a9db1e626952ffb37633586e6647319ea53467d\django\db\backends\base\validation.py,,1,0,0
snapshots\6a970a8b4600eb91be25f38caed0a52269d6303d\django\db\models\sql\query.py,snapshots,6a970a8b4600eb91be25f38caed0a52269d6303d\django\db\models\sql\query.py,,1,0,0
snapshots\6a970a8b4600eb91be25f38caed0a52269d6303d\django\contrib\contenttypes\fields.py,snapshots,6a970a8b4600eb91be25f38caed0a52269d6303d\django\contrib\contenttypes\fields.py,,1,0,0
snapshots\6a85c888bff84134ed674ddfef935e0a9906fc9f\tests\queries\tests.py,snapshots,6a85c888bff84134ed674ddfef935e0a9906fc9f\tests\queries\tests.py,,1,0,0
snapshots\6a85c888bff84134ed674ddfef935e0a9906fc9f\tests\aggregation\tests.py,snapshots,6a85c888bff84134ed674ddfef935e0a9906fc9f\tests\aggregation\tests.py,,1,0,0
snapshots\6a85c888bff84134ed674ddfef935e0a9906fc9f\tests\queries\test_explain.py,snapshots,6a85c888bff84134ed674ddfef935e0a9906fc9f\tests\queries\test_explain.py,,1,0,0
snapshots\6a7ee02f5994c65bbefe92a3da74f22326970cf9\tests\forms_tests\tests\test_forms.py,snapshots,6a7ee02f5994c65bbefe92a3da74f22326970cf9\tests\forms_tests\tests\test_forms.py,,1,0,0
snapshots\6a7ee02f5994c65bbefe92a3da74f22326970cf9\django\forms\fields.py,snapshots,6a7ee02f5994c65bbefe92a3da74f22326970cf9\django\forms\fields.py,,1,0,0
snapshots\6a7ee02f5994c65bbefe92a3da74f22326970cf9\django\forms\forms.py,snapshots,6a7ee02f5994c65bbefe92a3da74f22326970cf9\django\forms\forms.py,,1,0,0
snapshots\6a7ee02f5994c65bbefe92a3da74f22326970cf9\django\forms\renderers.py,snapshots,6a7ee02f5994c65bbefe92a3da74f22326970cf9\django\forms\renderers.py,,1,0,0
snapshots\6a5ef557f80a8eb6a758ebe99c8bb477ca47459e\tests\timezones\models.py,snapshots,6a5ef557f80a8eb6a758ebe99c8bb477ca47459e\tests\timezones\models.py,,1,0,0
snapshots\6a5ef557f80a8eb6a758ebe99c8bb477ca47459e\tests\timezones\tests.py,snapshots,6a5ef557f80a8eb6a758ebe99c8bb477ca47459e\tests\timezones\tests.py,,1,0,0
snapshots\6a523500af5bab3e05d9be9fc1a74d986c102f1a\tests\gis_tests\inspectapp\tests.py,snapshots,6a523500af5bab3e05d9be9fc1a74d986c102f1a\tests\gis_tests\inspectapp\tests.py,,1,0,0
snapshots\6a523500af5bab3e05d9be9fc1a74d986c102f1a\django\contrib\gis\gdal\libgdal.py,snapshots,6a523500af5bab3e05d9be9fc1a74d986c102f1a\django\contrib\gis\gdal\libgdal.py,,1,0,0
snapshots\6a37e9bfae42eb180a8c978a3ade5b41c97c26b1\tests\expressions\tests.py,snapshots,6a37e9bfae42eb180a8c978a3ade5b41c97c26b1\tests\expressions\tests.py,,1,0,0
snapshots\6a37e9bfae42eb180a8c978a3ade5b41c97c26b1\django\db\models\expressions.py,snapshots,6a37e9bfae42eb180a8c978a3ade5b41c97c26b1\django\db\models\expressions.py,,1,0,0
snapshots\6a2165816394ab4bb259f6171e82417e098e97a6\tests\backends\postgresql\tests.py,snapshots,6a2165816394ab4bb259f6171e82417e098e97a6\tests\backends\postgresql\tests.py,,1,0,0
snapshots\6a2165816394ab4bb259f6171e82417e098e97a6\django\db\backends\postgresql\base.py,snapshots,6a2165816394ab4bb259f6171e82417e098e97a6\django\db\backends\postgresql\base.py,,1,0,0
snapshots\6a1a9c0eade674780060cf8af5f5b3375156cdd5\tests\composite_pk\tests.py,snapshots,6a1a9c0eade674780060cf8af5f5b3375156cdd5\tests\composite_pk\tests.py,,1,0,0
snapshots\6a1a9c0eade674780060cf8af5f5b3375156cdd5\tests\composite_pk\models\tenant.py,snapshots,6a1a9c0eade674780060cf8af5f5b3375156cdd5\tests\composite_pk\models\tenant.py,,1,0,0
snapshots\6a1a9c0eade674780060cf8af5f5b3375156cdd5\tests\composite_pk\models\__init__.py,snapshots,6a1a9c0eade674780060cf8af5f5b3375156cdd5\tests\composite_pk\models\__init__.py,,1,0,0
snapshots\6a1a9c0eade674780060cf8af5f5b3375156cdd5\django\db\models\fields\composite.py,snapshots,6a1a9c0eade674780060cf8af5f5b3375156cdd5\django\db\models\fields\composite.py,,1,0,0
snapshots\69fa2e8eb25d9bdd395fa8857177d4637aaf4c55\tests\prefetch_related\tests.py,snapshots,69fa2e8eb25d9bdd395fa8857177d4637aaf4c55\tests\prefetch_related\tests.py,,1,0,0
snapshots\6a1a9c0eade674780060cf8af5f5b3375156cdd5\django\core\serializers\xml_serializer.py,snapshots,6a1a9c0eade674780060cf8af5f5b3375156cdd5\django\core\serializers\xml_serializer.py,,1,0,0
snapshots\69fa2e8eb25d9bdd395fa8857177d4637aaf4c55\django\db\models\fields\related_descriptors.py,snapshots,69fa2e8eb25d9bdd395fa8857177d4637aaf4c55\django\db\models\fields\related_descriptors.py,,1,0,0
snapshots\69b0736fad1d1f0197409ca025b7bcdf5666ae62\django\shortcuts.py,snapshots,69b0736fad1d1f0197409ca025b7bcdf5666ae62\django\shortcuts.py,,1,0,0
snapshots\69b0736fad1d1f0197409ca025b7bcdf5666ae62\tests\generic_views\test_base.py,snapshots,69b0736fad1d1f0197409ca025b7bcdf5666ae62\tests\generic_views\test_base.py,,1,0,0
snapshots\69b0736fad1d1f0197409ca025b7bcdf5666ae62\tests\get_object_or_404\tests.py,snapshots,69b0736fad1d1f0197409ca025b7bcdf5666ae62\tests\get_object_or_404\tests.py,,1,0,0
snapshots\69b0736fad1d1f0197409ca025b7bcdf5666ae62\tests\servers\tests.py,snapshots,69b0736fad1d1f0197409ca025b7bcdf5666ae62\tests\servers\tests.py,,1,0,0
snapshots\69b0736fad1d1f0197409ca025b7bcdf5666ae62\django\test\client.py,snapshots,69b0736fad1d1f0197409ca025b7bcdf5666ae62\django\test\client.py,,1,0,0
snapshots\69b0736fad1d1f0197409ca025b7bcdf5666ae62\django\core\handlers\asgi.py,snapshots,69b0736fad1d1f0197409ca025b7bcdf5666ae62\django\core\handlers\asgi.py,,1,0,0
snapshots\69af4d09bae7782f733e01b19cf69fa6f36d7165\tests\backends\sqlite\test_introspection.py,snapshots,69af4d09bae7782f733e01b19cf69fa6f36d7165\tests\backends\sqlite\test_introspection.py,,1,0,0
snapshots\69af4d09bae7782f733e01b19cf69fa6f36d7165\django\db\backends\sqlite3\introspection.py,snapshots,69af4d09bae7782f733e01b19cf69fa6f36d7165\django\db\backends\sqlite3\introspection.py,,1,0,0
snapshots\69af3bea9987044c944b5bc83e32c35f0a73c6dd\django\test\testcases.py,snapshots,69af3bea9987044c944b5bc83e32c35f0a73c6dd\django\test\testcases.py,,1,0,0
snapshots\69af3bea9987044c944b5bc83e32c35f0a73c6dd\tests\test_utils\tests.py,snapshots,69af3bea9987044c944b5bc83e32c35f0a73c6dd\tests\test_utils\tests.py,,1,0,0
snapshots\69ab6e5896ff1a6d9e7ab8a28e75c28d3d7d65f4\tests\foreign_object\tests.py,snapshots,69ab6e5896ff1a6d9e7ab8a28e75c28d3d7d65f4\tests\foreign_object\tests.py,,1,0,0
